task,Method_name,execution_time(ms)
spectralnorm,spectralnorm_v2.Approximate.run,158553.1177459998
spectralnorm,spectralnorm_v2.Approximate.MultiplyAtAv,158541.0358379998
spectralnorm,spectralnorm_v2.Approximate.MultiplyAtv,69937.09394099996
spectralnorm,spectralnorm_v2.Approximate.eval_A,72507.915364
spectralnorm,spectralnorm_v2.Approximate.MultiplyAv,88364.34518399999
spectralnorm,spectralnorm_v2.main,59.50757800000001
spectralnorm,spectralnorm_v2.spectralnormGame,53.47808800000001
spectralnorm,spectralnorm_v2.Approximate.<init>,44.43345400000001
spectralnorm,spectralnorm_v3.Times.run,101985.46724600003
spectralnorm,spectralnorm_v3.main,2404.0450310000033
spectralnorm,spectralnorm_v3.aTimesTransp,2389.9080510000026
spectralnorm,spectralnorm_v3.Times.a,31534.009105000005
spectralnorm,spectralnorm_v3.Times.<init>,485.48468000000025
spectralnorm,spectralnorm_v8.main,60254.528379999996
spectralnorm,spectralnorm_v8.eval_AtA_times_u,60248.514946999996
spectralnorm,spectralnorm_v8.eval_A_times_u,22950.066229999997
spectralnorm,spectralnorm_v8.eval_At_times_u,37292.42406700001
spectralnorm,spectralnorm_v8.eval_A,15853.835899999998
SpellingOfOrdinalNumbers,SpellingOfOrdinalNumbers.main,22.032612999999998
SpellingOfOrdinalNumbers,SpellingOfOrdinalNumbers.toOrdinal,10.015528
SpellingOfOrdinalNumbers,SpellingOfOrdinalNumbers.numToString,8.011393000000002
SpellingOfOrdinalNumbers,SpellingOfOrdinalNumbers.numToStringHelper,7.010125000000001
SphenicNumbers,SphenicNumbers.main,451.23807899999986
SphenicNumbers,SphenicNumbers.primeSieve,13.008800999999998
Sphere,Sphere.main,136.0773
Sphere,Sphere.drawSphere,136.0773
Sphere,Sphere.normalize,6.005924
SpinningRod,SpinningRod.main,458.30347899999987
SquareFormFactorization,SquareFormFactorization.main,259.1501439999999
SquareFormFactorization,SquareFormFactorization.squfof,231.10235899999992
SquareFormFactorization,SquareFormFactorization.BQF.rho,142.04361100000003
SquareFormFactorization,SquareFormFactorization.BQF.<init>,91.02120799999999
SquareFree,SquareFree.main,19832.911104000006
SquareFree,SquareFree.squareFree,19794.832735000004
SquareFree,SquareFree.sieve,107.04366900000001
SquaresCubes,SquaresCubes.main,17.993741999999997
SquaresCubes,SquaresCubes.isPerfectCube,4.998758
Stable,Stable.<clinit>,1.002683
Stable,Stable.main,16.018849
Stable,Stable.checkMatches,8.00651
Stable,Stable.match,4.00732
StackTest,StackTest.main,6.004835
StateNamePuzzle,StateNamePuzzle.main,152.15215500000005
StateNamePuzzle,StateNamePuzzle.solve,152.15215500000005
StateNamePuzzle,StateNamePuzzle.70.accept,30.053252999999998
StateNamePuzzle,StateNamePuzzle.solve.3,28.054267
StateNamePuzzle,StateNamePuzzle.62.apply,9.0243
StateNamePuzzle,StateNamePuzzle.solve.0,9.0243
StdDev,StdDev.main,3.007887
Steffensen,Steffensen.main,29.029745000000005
Steffensen,Steffensen.steffensenAitken,16.012967
Steffensen,Steffensen.aitken,10.005764
Steffensen,Steffensen.f,2.000889
Steffensen,Steffensen.yConvexRightParabola,0.999789
Steffensen,Steffensen.deCasteljau,2.000889
Steffensen,Steffensen.xConvexLeftParabola,1.0011
StemAndLeaf,StemAndLeaf.main,10.012516999999999
StemAndLeaf,StemAndLeaf.printPlot,9.012115999999999
StemAndLeaf,StemAndLeaf.createPlot,1.000401
SterlingNumbersFirstKind,SterlingNumbersFirstKind.main,60.05195699999999
SterlingNumbersFirstKind,SterlingNumbersFirstKind.sterling1,42.94903799999997
SterlingNumbersSecondKind,SterlingNumbersSecondKind.main,75.06656799999999
SterlingNumbersSecondKind,SterlingNumbersSecondKind.sterling2,261.26869599999986
SternBrocot,SternBrocot.main,63.034295
SternBrocot,SternBrocot.genSeq,2.997203
Stooge,Stooge.main,0.997849
Stooge,Stooge.stoogeSort,6.984943000000001
StraddlingCheckerboard,StraddlingCheckerboard.main,6.007913
StraddlingCheckerboard,StraddlingCheckerboard.encode,3.0027679999999997
StreamMerge,StreamMerge.main,8.005331
StreamMerge,StreamMerge.mergeN,6.001281
StreamMerge,StreamMerge.merge2,2.00405
StringCollapsible,StringCollapsible.main,27.028268
StringCollapsible,StringCollapsible.collapse,1.001109
StringSqueezable,StringSqueezable.main,28.036354
StringSqueezable,StringSqueezable.squeeze,4.002318000000001
StringUniqueCharacters,StringUniqueCharacters.main,33.031118000000006
StringUniqueCharacters,StringUniqueCharacters.processString,28.028566
StripASetOfCharactersFromAString,StripASetOfCharactersFromAString.main,5.016275
StripASetOfCharactersFromAString,StripASetOfCharactersFromAString.61.apply,3.0061929999999997
StripASetOfCharactersFromAString,StripASetOfCharactersFromAString.main.1,3.0061929999999997
StripControlCodes,StripControlCodes.main,7.008101999999999
StripControlCodes,StripControlCodes.stripChars,5.012999999999999
StrongAndWeakPrimes,StrongAndWeakPrimes.main,2970.5326470000005
StrongAndWeakPrimes,StrongAndWeakPrimes.sieve,2425.274656
StrongAndWeakPrimes,StrongAndWeakPrimes.displayWeakPrimes,9.0273
StrongAndWeakPrimes,StrongAndWeakPrimes.weakPrimesBelow,264.098247
StrongAndWeakPrimes,StrongAndWeakPrimes.getNextPrime,276.090006
StrongAndWeakPrimes,StrongAndWeakPrimes.strongPrimesBelow,267.11906500000003
StrongAndWeakPrimes,StrongAndWeakPrimes.displayStrongPrimes,2.0081439999999997
StrongAndWeakPrimes,StrongAndWeakPrimes.<clinit>,2.003399
StudentHandler,StudentHandler.main,55.07044
StudentHandler,StudentHandler.parse,55.07044
StudentHandler,StudentHandler.startElement,4.006447
SubstitutionCipher,SubstitutionCipher.main,3.9982420000000003
SubstitutionCipher,SubstitutionCipher.decode,2.00049
SubstitutionCipher,SubstitutionCipher.encode,1.997752
SubstringTopAndTail,SubstringTopAndTail.main,1.001871
SubtractiveGenerator,SubtractiveGenerator.main,4.004034
SubtractiveGenerator,SubtractiveGenerator.61.accept,2.000342
SuccessivePrimeDifferences,SuccessivePrimeDifferences.main,363.15606799999995
SuccessivePrimeDifferences,SuccessivePrimeDifferences.successivePrimes,239.10155199999997
SuccessivePrimeDifferences,SuccessivePrimeDifferences.sieve,114.0394
Sudoku,Sudoku.main,172.075962
Sudoku,Sudoku.solve,7338.584210000007
Sudoku,Sudoku.isValid,74.99135300000002
Sudoku,Sudoku.setSubsetValue,32.998349
Sudoku,Sudoku.computeBoxNo,22.995649000000004
Sudoku,Sudoku.<init>,1.002135
Sudoku,Sudoku.initSubsets,1.002135
Sudoku,Sudoku.print,16.056854
SumAndProductPuzzle,SumAndProductPuzzle.main,2.004216
SumAndProductPuzzle,SumAndProductPuzzle.run,1.001569
SumAndProductPuzzle,SumAndProductPuzzle.<init>,1.002647
SumDigits,SumDigits.main,5.001875
SumDigits,SumDigits.sumDigits,4.0032
SummarizePrimes,SummarizePrimes.main,20.023124000000003
SummarizePrimes,SummarizePrimes.isPrime,1.000621
SumSquares,SumSquares.main,4.000840999999999
SumTo100,SumTo100.main,292.15299099999993
SumTo100,SumTo100.run,292.15299099999993
SumTo100,SumTo100.print,182.08024699999999
SumTo100,SumTo100.Expression.print,36.051496
SumTo100,SumTo100.Stat.<init>,80.040554
SumTo100,SumTo100.Expression.next,6.9977409999999995
SumTo100,SumTo100.Expression.toInt,154.050275
SumTo100,SumTo100.Expression.toString,1.007539
Sum,Sum.main,10.010019000000002
SuperDNumbers,SuperDNumbers.main,7121864.763361024
SuperDNumbers,SuperDNumbers.superD,7204370.323185024
SylvestersSequence,SylvestersSequence.main,29.026638000000002
SymmetricDifference,SymmetricDifference.main,6.001218
Sync,Sync.Worker.run,24.206901000000002
Sync,Sync.Worker.doWork,24.206901000000002
Sync,Sync.main,60.547096999999994
Sync,java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireSharedInterruptibly,8.063751
Sync,java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire,5.039461
Sync,java.util.concurrent.locks.AbstractQueuedSynchronizer.tryInitializeHead,1.010281
SystemTime,SystemTime.main,15.019787
TableCreationPostalAddresses,TableCreationPostalAddresses.main,12.024142
TakeNotes,TakeNotes.main,13.00931
TarjanSCC,TarjanSCC.main,4.993839
TauFunction,TauFunction.main,33.019494
Tau,Tau.main,37.038914999999996
Tau,Tau.divisorCount,9.00424
TemperatureConversion,TemperatureConversion.main,9.022065000000001
TerminalControlColouredText,TerminalControlColouredText.main,2.9988960000000002
Test3,Test3.main,15.022261
Test3,Test3.rank,5.008595
Test3,Test3.unrank,9.013298
Test3,Test3.61.apply,1.001368
TestIntegerness,TestIntegerness.main,25.022143
TestIntegerness,TestIntegerness.isBigInteger,4.004434
TestIntegerness,TestIntegerness.Rational.toString,1.000032
Test,Test.main,63.075055000000006
Test,Test.print,49.05484799999999
Test,Test.72.accept,48.05473099999999
Test,Test.print.5,47.054317
Test,Test.73.accept,42.052082999999996
Test,Test.print.4,42.052082999999996
Test,Test.lu,14.020207000000001
Test,Test.matrixMul,3.0050410000000003
Test,Test.dotProduct,3.0050410000000003
Test,Test.pivotize,11.015166
Test,Test.62.apply,5.00766
Test,Test.pivotize.2,5.00766
TheSieveOfSundaram,TheSieveOfSundaram.main,2795.3788179999992
TheSieveOfSundaram,TheSieveOfSundaram.sieveOfSundaram,2768.3195619999988
Threads,Threads.main,6.020322000000001
Threads,Threads.DelayedMessagePrinter.run,1.020469
ThueMorse,ThueMorse.main,0.999621
ThueMorse,ThueMorse.sequence,0.999621
TimeIt,TimeIt.main,94.03198599999999
TimeIt,TimeIt.countTo,89.01912999999999
TokenizeStringWithEscaping,TokenizeStringWithEscaping.main,0.999392
TonelliShanks,TonelliShanks.main,47.06848600000001
TonelliShanks,TonelliShanks.ts,52.060638
TonelliShanks,TonelliShanks.62.apply,17.020841
TonelliShanks,TonelliShanks.ts.1,17.020841
TonelliShanks,TonelliShanks.61.apply,21.012456000000007
TonelliShanks,TonelliShanks.ts.0,21.012456000000007
TopologicalSort,TopologicalSort.main,1.001525
Topswops,Topswops.main,475.2255989999998
Topswops,Topswops.topswops,462.18427599999995
Topswops,Topswops.trySwaps,6095.574253
TotalCirclesArea,TotalCirclesArea.main,229503.13974099996
TotalCirclesArea,TotalCirclesArea.totalArea,5641890.650707979
TotalCirclesArea,TotalCirclesArea.rectangleFullyInsideCircle,33915.226457
TotalCirclesArea,TotalCirclesArea.rectangleSurelyOutsideCircle,60074.652133999974
TotalCirclesArea,TotalCirclesArea.distSq,16450.38960399999
TotientFunction,TotientFunction.main,9100.478447999998
TotientFunction,TotientFunction.computePhi,8741.234635999997
TotientFunction,TotientFunction.countPrimes,329.186715
TotientFunction,TotientFunction.<clinit>,28.001988
TransliterateEnglishTextUsingTheGreekAlphabet,TransliterateEnglishTextUsingTheGreekAlphabet.main,28.024653999999998
Transpose,Transpose.main,2.002659
TreeDatastructures,TreeDatastructures.main,7.005115000000001
TreeDatastructures,TreeDatastructures.nestedToIndented,1.002701
TreeNestingLevels,TreeNestingLevels.main,6.004934999999999
TreeNestingLevels,TreeNestingLevels.createTree,1.002346
TreeNestingLevels,TreeNestingLevels.makeTree,2.004692
TreeTraversal,TreeTraversal.main,8.005135000000001
TreeTraversal,TreeTraversal.traverse,17.014887
TreeTraversal,TreeTraversal.Node.visit,6.0052959999999995
TriangleOverlap,TriangleOverlap.main,20.028814999999998
TriangleOverlap,TriangleOverlap.Triangle.toString,7.010432
TriangleOverlap,TriangleOverlap.triTri2D,3.009435
TriangleOverlap,TriangleOverlap.Pair.toString,5.011779
Trig,Trig.main,8.001466999999998
Trims,Trims.main,4.001409000000001
Triples,Triples.main,11306.170887999944
Triples,Triples.parChild,318882.332119931
TropicalAlgebra,TropicalAlgebra.main,10.000532
TruncFile,TruncFile.main,0.998608
TruthTable,TruthTable.<clinit>,2.006148
TruthTable,TruthTable.1.<init>,2.006148
TruthTable,TruthTable.main,10.010451
TruthTable,TruthTable.<init>,0.999529
TruthTable,TruthTable.toString,8.011164
TruthTable,TruthTable.evaluate,1.001758
TrySort,TrySort.main,10905.828561999986
TrySort,TrySort.sortInJava,10485.717458999992
TrySort,TrySort.ReverseAbsCmp.compare,4944.638739999997
TrySort,TrySort.IntList.set,1258.594049
TrySort,TrySort.IntList.get,301.228783
TrySort,TrySort.IntList.size,2.000212
TwelveDaysOfChristmas,TwelveDaysOfChristmas.main,14.013364999999999
TwinPrimes,TwinPrimes.main,363116.15439700015
TwinPrimes,TwinPrimes.sievePrimes,325084.1405010003
TwoBulletRoulette,TwoBulletRoulette.main,1877.6408029999984
TwosComplement,TwosComplement.main,11.006229000000001
TwosComplement,TwosComplement.toHex,2.0027660000000003
UltraUsefulPrimes,UltraUsefulPrimes.main,1970.8964919999996
UltraUsefulPrimes,UltraUsefulPrimes.showUltraUsefulPrime,1970.8964919999996
UnixLS,UnixLS.main,19.0444
UnixLS,UnixLS.62.accept,12.028324000000001
UnprimeableNumbers,UnprimeableNumbers.main,66118.90676700004
UnprimeableNumbers,UnprimeableNumbers.genLowest,63450.48893100003
UnprimeableNumbers,UnprimeableNumbers.unPrimable,63573.60076100006
UnprimeableNumbers,UnprimeableNumbers.replace,46572.830388
UnprimeableNumbers,UnprimeableNumbers.nthUnprimeableNumber,170.06236900000005
UnprimeableNumbers,UnprimeableNumbers.sieve,2443.2483230000003
UnprimeableNumbers,UnprimeableNumbers.displayUnprimeableNumbers,45.08471400000002
UPC,UPC.<clinit>,3.007801
UPC,UPC.main,16.005397000000002
UPC,UPC.68.accept,16.005397000000002
UPC,UPC.decodeUPC,16.005397000000002
UPC,UPC.70.accept,10.005172000000002
UPC,UPC.decodeUPC.2,10.005172000000002
UPC,UPC.69.apply,1.001234
UPC,UPC.decodeUPC.1,1.001234
UTF8EncodeDecode,UTF8EncodeDecode.main,42.035006
UTF8EncodeDecode,UTF8EncodeDecode.utf8encode,1.000111
UTM,UTM.main,34.03120100000001
UTM,UTM.runTM,32.028652
UTM,UTM.Transition.toString,9.008647
UTM,UTM.toString,9.006072
ValueCapture,ValueCapture.main,1.001242
Values,Values.main,10.012129
Values,Values.printValues,10.012129
VampireNumbers,VampireNumbers.main,5558.970329999993
VampireNumbers,VampireNumbers.fangCheck,391.0579429999999
VampireNumbers,VampireNumbers.numDigits,189.02271599999997
VampireNumber,VampireNumber.main,2843.8402260000003
VampireNumber,VampireNumber.countFangs,2840.841114
VampireNumber,VampireNumber.tallyDigits,1.000356
VanDerCorput,VanDerCorput.main,3.001446
VanEckSequence,VanEckSequence.main,25.016179000000005
VanEckSequence,VanEckSequence.vanEck,24.016192
VariableDeclarationReset,VariableDeclarationReset.main,1.000954
VariableSize,VariableSize.main,3.003177
VectorProds,VectorProds.main,12.011353
VectorProds,VectorProds.Vector3D.toString,9.010325
VectorProds,VectorProds.Vector3D.scalTrip,0.997692
VectorProds,VectorProds.Vector3D.cross,0.997692
VectorsOp,VectorsOp.main,32.053246
VectorsOp,VectorsOp.dotProduct,10.000868
VectorsOp,VectorsOp.61.applyAsInt,1.00406
VectorsOp,VectorsOp.crossProduct,9.019123999999998
VectorsOp,VectorsOp.65.applyAsInt,1.000881
VectorsOp,VectorsOp.crossProduct.1,1.000881
VerhoeffAlgorithm,VerhoeffAlgorithm.main,42.04579299999998
VerhoeffAlgorithm,VerhoeffAlgorithm.verhoeffChecksum,37.037742999999985
VersCheck,VersCheck.main,1.003567
VisualizeTree,VisualizeTree.main,7.0062429999999996
VLQCode,VLQCode.main,17.01694
VogelsApproximationMethod,VogelsApproximationMethod.main,13.029670000000001
VogelsApproximationMethod,VogelsApproximationMethod.66.accept,1.987024
VogelsApproximationMethod,VogelsApproximationMethod.main.0,1.987024
VogelsApproximationMethod,VogelsApproximationMethod.nextCell,2.002986
WalkTree,WalkTree.main,2.006372
WarCardGame,WarCardGame.main,72.07456900000001
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.main,83458.89643400008
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.createFactors,49643.534501
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.category,23325.824738000007
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.factorCount,16572.202189999993
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.65.apply,1998.890869
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.digitCount,13556.334847999999
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.63.apply,235.07065599999999
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.createFactors.3,235.07065599999999
WastefulEquidigitalAndFrugalNumbers,WastefulEquidigitalAndFrugalNumbers.93.test,13.009045
WaterBetweenTowers,WaterBetweenTowers.main,9.005346999999999
WeirdNumbers,WeirdNumbers.main,63610.577379
WeirdNumbers,WeirdNumbers.isWeird,63557.49039600001
WeirdNumbers,WeirdNumbers.isSemiPerfect,48965.94874900002
WeirdNumbers,WeirdNumbers.isAbundant,14478.521628
WeirdNumbers,WeirdNumbers.getProperDivisors,109.018677
WheelController,WheelController.main,23.024153
WheelController,WheelController.run,23.024153
WheelController,WheelController.61.accept,20.020231999999996
WheelController,WheelController.run.0,19.022056
WheelController,WheelController.advance,26.030117
WieferichPrimes,WieferichPrimes.main,12.004755999999999
WieferichPrimes,WieferichPrimes.wieferichPrimes,11.003827
WieferichPrimes,WieferichPrimes.primeSieve,4.00066
WieferichPrimes,WieferichPrimes.modpow,4.002007
WilsonPrimes,WilsonPrimes.main,14789.437612000014
WilsonPrimes,WilsonPrimes.generatePrimes,6.007356
WordCount,WordCount.main,1.002132
WordLadder,WordLadder.main,401741.903093
WordLadder,WordLadder.wordLadder,612983.4885469963
WordLadder,WordLadder.distance,280233.70892599924
WordLadder,WordLadder.64.compare,5709.710708000009
WordLadder,WordLadder.wordLadder.1,4339.031553000004
WordLadder,WordLadder.65.test,23629.695563000012
WordLadder,WordLadder.distance.0,18602.216960000005
WordLadder,WordLadder.65.<init>,4103.076198
WordWrap,WordWrap.main,27.013479999999998
WordWrap,WordWrap.minNumLinesWrap,45.023858000000004
WriteEntireFile,WriteEntireFile.main,1.003854
XmlCreationStax,XmlCreationStax.main,21.030956999999994
XmlCreation,XmlCreation.main,101.12409800000005
XMLParser,XMLParser.main,119.15251500000004
XMLParser,com.sun.org.apache.xerces.internal.parsers.XMLParser.parse,15.018377999999998
XorShiftStar,XorShiftStar.main,41.011607
XorShiftStar,XorShiftStar.nextFloat,4.999771
XorShiftStar,XorShiftStar.nextInt,2.0011989999999997
YCombinator,YCombinator.main,4.007625
YCombinator,YCombinator.Y,3.006755
YCombinator,YCombinator.63.apply,2.0020759999999997
YCombinator,YCombinator.Y.1,2.0020759999999997
YCombinator,YCombinator.66.apply,1.001495
YCombinator,YCombinator.main.5,1.001495
YinYang,YinYang.main,11.015691
YinYang,YinYang.64.accept,9.014418000000001
YinYang,YinYang.yinYang,9.014418000000001
YinYang,YinYang.66.apply,7.011798000000001
YinYang,YinYang.yinYang.12,7.011798000000001
YinYang,YinYang.68.apply,5.008594
YinYang,YinYang.yinYang.11,5.008594
YinYang,YinYang.pixel,5.008594
Yuletide,Yuletide.main,22.013763
Zebra,Zebra.main,195.129906
Zebra,Zebra.Solver.solve,194.126778
Zebra,Zebra.Solver.addPossibleNeighbors,132.02404499999997
Zebra,Zebra.PossibleLines.accepts,108.006812
Zebra,Zebra.Solver.recursiveSearch,18.039069000000005
Zebra,Zebra.PossibleLines.getSimilarLines,11.019971
Zebra,Zebra.PossibleLine.getWholeLine,12.017544
Zebra,Zebra.PossibleLine.<init>,14.001858999999998
Zebra,Zebra.PossibleLine.getCommonFactsCount,35.002579000000004
Zebra,Zebra.PossibleLine.common,24.000839000000003
Zebra,Zebra.PossibleLine.getFactsCount,26.009890000000002
Zebra,Zebra.PossibleLine.hashCode,3.0037200000000004
Zebra,Zebra.PossibleLines.contains,3.001951
Zebra,Zebra.PossibleLine.copy,1.003259
Zeckendorf,Zeckendorf.main,3.99984
Zeckendorf,Zeckendorf.timesAssign,0.997196
Zeckendorf,Zeckendorf.plusAssign,0.997196
Zeckendorf,Zeckendorf.b,1.994392
Zeckendorf,Zeckendorf.a,0.997196
Zeckendorf,Zeckendorf.minusAssign,0.999301
Zodiac,Zodiac.main,19.037584000000006
ZumkellerNumbers,ZumkellerNumbers.main,35762.71556599998
ZumkellerNumbers,ZumkellerNumbers.isZumkeller,35645.62750799998
ZumkellerNumbers,ZumkellerNumbers.getDivisors,32613.791369000002
ZumkellerNumbers,ZumkellerNumbers.canPartition,13.001164000000001
ZumkellerNumbers,ZumkellerNumbers.61.applyAsInt,1.001155
